Datetime,Code,Activity_Type,Heart rate___beats/minute,Calories burned_kcal,Exercise duration_s,Sleep duration_minutes,Sleep type duration_minutes,Floors climbed___floors
2022=12-08 04:33,,No Physical Activity,61.0,,,,,
2022=12-08 04:34,,No Physical Activity,60.0,,,,,
2022=12-08 04:43,93830-8,Light Sleep,63.0,,,7.0,8.0,
2022=12-08 05:32,,No Physical Activity,62.0,,,,,
2022=12-08 05:32,LA11836-6,Running,120.0,10.0,9094.0,,,
2022=12-08 05:33,,No Physical Activity,60.0,,,,,
2022=12-08 05:34,,No Physical Activity,60.0,,,,,
2022=12-08 05:47,93830-8,Light Sleep,63.0,,,2.0,2.0,
2022=12-08 06:32,,No Physical Activity,60.0,,,,,
2022=12-08 06:32,LA11836-6,Running,120.0,10.0,9299.0,,,
2022=12-08 06:33,,Floors Climbed,68.0,,,,,1.0
2022=12-08 06:45,93830-8,Light Sleep,65.0,,,1.0,1.0,
2022=12-08 07:31,,No Physical Activity,63.0,,,,,
2022=12-08 08:30,,No Physical Activity,63.0,,,,,
2022=12-08 08:40,93830-8,Light Sleep,67.0,,,1.0,1.0,
2022=12-08 09:28,,No Physical Activity,64.0,,,,,
2022=12-08 10:25,,Floors Climbed,68.0,,,,,1.0
2022=12-08 10:34,,Floors Climbed,68.0,,,,,1.0
2022=12-08 11:21,,No Physical Activity,70.0,,,,,
2022=12-08 11:26,,No Physical Activity,65.0,,,,,
2022=12-08 11:28,,No Physical Activity,68.0,,,,,
2022=12-08 12:24,,No Physical Activity,66.0,,,,,
2022=12-08 13:18,,No Physical Activity,71.0,,,,,
2022=12-08 14:22,,No Physical Activity,67.0,,,,,
2022=12-08 16:18,,No Physical Activity,68.0,,,,,
2022=12-08 17:11,,No Physical Activity,70.0,,,,,
2022=12-08 19:10,LA11836-6,Running,152.0,10.0,28184.0,,,
2022=12-08 19:15,,No Physical Activity,68.0,,,,,
2022=12-08 20:07,,No Physical Activity,72.0,,,,,
2022=12-08 20:12,,No Physical Activity,68.0,,,,,
2022=12-08 20:24,,Floors Climbed,75.0,,,,,1.0
2022=12-08 21:10,,No Physical Activity,68.0,,,,,
2022=12-08 22:02,LA11836-6,Running,172.0,10.0,17345.0,,,
2022=12-08 22:03,LA11836-6,Running,168.0,20.0,28512.0,,,
2022=12-08 22:06,,No Physical Activity,74.0,,,,,
2022=12-08 22:07,,No Physical Activity,72.0,,,,,
2022=12-08 22:07,LA11836-6,Running,166.0,10.0,8490.0,,,
2022=12-08 22:08,,No Physical Activity,70.0,,,,,
2022=12-08 22:09,,No Physical Activity,69.0,,,,,
2022=12-08 22:17,,No Physical Activity,80.0,,,,,
2022=12-09 14:34,,Floors Climbed,71.0,,,,,1.0
