Datetime,Code,Activity_Type,Heart rate___beats/minute,Calories burned_kcal,Exercise duration_s,Sleep duration_minutes,Sleep type duration_minutes,Floors climbed___floors
2022=12-08 00:48,93830-8,Light Sleep,56.0,,,14.0,19.0,
2022=12-08 00:51,93830-8,Light Sleep,54.0,,,8.0,10.0,
2022=12-08 00:55,93829-0,REM Sleep,54.0,,,1.0,1.0,
2022=12-08 01:47,93830-8,Light Sleep,58.0,,,14.0,22.0,
2022=12-08 01:48,93830-8,Light Sleep,60.0,,,11.0,20.0,
2022=12-08 02:49,93830-8,Light Sleep,59.0,,,8.0,17.0,
2022=12-08 02:50,93829-0,REM Sleep,62.0,,,0.0,0.0,
2022=12-08 02:50,93830-8,Light Sleep,59.0,,,6.0,13.0,
2022=12-08 02:52,93830-8,Light Sleep,58.0,,,4.0,9.0,
2022=12-08 02:54,93829-0,REM Sleep,51.0,,,3.0,5.0,
2022=12-08 02:54,93830-8,Light Sleep,51.0,,,4.0,6.0,
2022=12-08 03:46,93830-8,Light Sleep,51.0,,,11.0,14.0,
2022=12-08 03:51,93830-8,Light Sleep,51.0,,,6.0,8.0,
2022=12-08 03:53,93829-0,REM Sleep,56.0,,,3.0,7.0,
2022=12-08 03:53,93830-8,Light Sleep,51.0,,,4.0,7.0,
2022=12-08 03:54,93829-0,REM Sleep,55.0,,,3.0,6.0,
2022=12-08 03:55,93829-0,REM Sleep,52.0,,,3.0,5.0,
2022=12-08 04:36,,Floors Climbed,54.0,,,,,1.0
2022=12-08 09:26,,No Physical Activity,56.0,,,,,
2022=12-08 17:14,,No Physical Activity,57.0,,,,,
2022=12-08 20:20,LA11836-6,Running,126.0,100.0,64776.0,,,
2022=12-08 21:07,,No Physical Activity,61.0,,,,,
2022=12-08 22:02,,No Physical Activity,73.0,,,,,
2022=12-08 22:03,LA11836-6,Running,152.0,10.0,12142.0,,,
2022=12-08 22:04,,No Physical Activity,69.0,,,,,
2022=12-08 22:05,LA11836-6,Running,152.0,10.0,14012.0,,,
2022=12-08 22:07,LA11836-6,Running,150.0,20.0,16512.0,,,
2022=12-08 22:10,LA11836-6,Running,144.0,30.0,22668.0,,,
2022=12-08 22:15,LA11836-6,Running,136.0,50.0,36159.0,,,
2022=12-09 15:28,LA11834-1,Walking,93.0,150.0,112485.0,,,
2022=12-10 09:37,LA11834-1,Walking,93.0,150.0,121849.0,,,
2022=12-11 00:51,LA11836-6,Running,110.0,116.0,44150.0,,,
2022=12-11 00:52,LA11836-6,Running,110.0,109.0,41846.0,,,
2022=12-11 00:53,LA11836-6,Running,111.0,120.0,50257.0,,,
2022=12-11 00:54,LA11836-6,Running,110.0,137.0,50419.0,,,
2022=12-11 00:55,LA11836-6,Running,111.0,145.0,51214.0,,,
2022=12-11 00:56,LA11836-6,Running,110.0,140.0,46374.0,,,
2022=12-11 01:40,,Floors Climbed,56.0,,,,,1.0
2022=12-11 01:41,,Floors Climbed,55.0,,,,,1.0
2022=12-11 01:42,,Floors Climbed,55.0,,,,,1.0
2022=12-11 01:43,,Floors Climbed,55.0,,,,,1.0
2022=12-11 01:44,,Floors Climbed,55.0,,,,,1.0
2022=12-11 01:45,,Floors Climbed,56.0,,,,,1.0
2022=12-11 01:45,,No Physical Activity,56.0,,,,,
2022=12-11 01:52,LA11836-6,Running,116.0,160.0,90513.0,,,
2022=12-11 02:34,93830-8,Light Sleep,58.0,,,9.0,9.0,
2022=12-11 02:35,93830-8,Light Sleep,55.0,,,8.0,7.0,
2022=12-11 02:36,93830-8,Light Sleep,53.0,,,6.0,5.0,
2022=12-11 02:37,93830-8,Light Sleep,52.0,,,4.0,4.0,
2022=12-11 02:39,,Floors Climbed,55.0,,,,,1.0
2022=12-11 02:42,,No Physical Activity,58.0,,,,,
2022=12-11 02:44,,No Physical Activity,58.0,,,,,
2022=12-11 02:49,LA11836-6,Running,120.0,130.0,88187.0,,,
2022=12-11 02:50,93830-8,Light Sleep,60.0,,,6.0,10.0,
2022=12-11 02:51,93830-8,Light Sleep,59.0,,,5.0,7.0,
2022=12-11 02:52,93830-8,Light Sleep,59.0,,,3.0,5.0,
2022=12-11 02:53,93830-8,Light Sleep,58.0,,,2.0,3.0,
2022=12-11 02:54,93829-0,REM Sleep,59.0,,,1.0,2.0,
2022=12-11 03:30,93830-8,Light Sleep,66.0,,,13.0,18.0,
2022=12-11 03:31,93830-8,Light Sleep,63.0,,,12.0,14.0,
2022=12-11 03:33,93830-8,Light Sleep,61.0,,,10.0,11.0,
2022=12-11 03:38,93830-8,Light Sleep,50.0,,,4.0,3.0,
2022=12-11 03:39,93830-8,Light Sleep,52.0,,,5.0,4.0,
2022=12-11 03:41,,No Physical Activity,59.0,,,,,
2022=12-11 03:46,93830-8,Light Sleep,62.0,,,12.0,19.0,
2022=12-11 03:48,93830-8,Light Sleep,61.0,,,8.0,14.0,
2022=12-11 03:54,93829-0,REM Sleep,60.0,,,1.0,1.0,
2022=12-11 04:26,93830-8,Light Sleep,72.0,,,14.0,26.0,
2022=12-11 04:28,93830-8,Light Sleep,69.0,,,13.0,22.0,
2022=12-11 04:35,,No Physical Activity,58.0,,,,,
2022=12-11 04:39,,No Physical Activity,61.0,,,,,
2022=12-11 04:40,,No Physical Activity,60.0,,,,,
2022=12-11 04:41,,Floors Climbed,63.0,,,,,1.0
2022=12-11 04:43,LA11836-6,Running,122.0,130.0,97766.0,,,
2022=12-11 04:53,93829-0,REM Sleep,64.0,,,0.0,1.0,
2022=12-11 05:25,93830-8,Light Sleep,74.0,,,15.0,29.0,
2022=12-11 05:32,,No Physical Activity,59.0,,,,,
2022=12-11 05:32,LA11836-6,Running,120.0,10.0,9133.0,,,
2022=12-11 05:33,,No Physical Activity,60.0,,,,,
2022=12-11 05:34,,No Physical Activity,59.0,,,,,
2022=12-11 05:35,,No Physical Activity,60.0,,,,,
2022=12-11 05:36,,No Physical Activity,64.0,,,,,
2022=12-11 05:37,,No Physical Activity,63.0,,,,,
2022=12-11 05:38,,No Physical Activity,62.0,,,,,
2022=12-11 06:22,93830-8,Light Sleep,76.0,,,16.0,34.0,
2022=12-11 06:23,93830-8,Light Sleep,75.0,,,15.0,32.0,
2022=12-11 06:31,LA11836-6,Running,142.0,10.0,8263.0,,,
2022=12-11 06:32,LA11836-6,Running,119.0,10.0,9271.0,,,
2022=12-11 06:33,,No Physical Activity,60.0,,,,,
2022=12-11 06:34,,No Physical Activity,67.0,,,,,
2022=12-11 06:35,,Floors Climbed,65.0,,,,,1.0
2022=12-11 06:36,93830-8,Light Sleep,66.0,,,3.0,9.0,
2022=12-11 06:46,93829-0,REM Sleep,69.0,,,0.0,0.0,
2022=12-11 07:21,93830-8,Light Sleep,77.0,,,17.0,36.0,
2022=12-11 07:29,LA11836-6,Running,146.0,10.0,9429.0,,,
2022=12-11 07:32,,No Physical Activity,59.0,,,,,
2022=12-11 08:20,93830-8,Light Sleep,77.0,,,18.0,37.0,
2022=12-11 08:26,LA11836-6,Running,154.0,10.0,10709.0,,,
2022=12-11 08:31,,No Physical Activity,59.0,,,,,
