Datetime,Code,Activity_Type,Heart rate___beats/minute,Calories burned_kcal,Exercise duration_s,Sleep duration_minutes,Sleep type duration_minutes,Floors climbed___floors
2022=12-08 01:51,93830-8,Light Sleep,57.0,,,5.0,7.0,
2022=12-08 01:52,93830-8,Light Sleep,56.0,,,3.0,4.0,
2022=12-08 01:53,93829-0,REM Sleep,56.0,,,2.0,2.0,
2022=12-08 02:50,93830-8,Light Sleep,58.0,,,6.0,10.0,
2022=12-08 02:53,93829-0,REM Sleep,59.0,,,0.0,1.0,
2022=12-08 03:33,,No Physical Activity,63.0,,,,,
2022=12-08 03:41,,Floors Climbed,52.0,,,,,1.0
2022=12-08 03:44,93830-8,Light Sleep,61.0,,,10.0,9.0,
2022=12-08 03:48,93830-8,Light Sleep,60.0,,,3.0,3.0,
2022=12-08 03:49,93830-8,Light Sleep,51.0,,,7.0,10.0,
2022=12-08 03:51,93830-8,Light Sleep,54.0,,,5.0,8.0,
2022=12-08 03:52,93829-0,REM Sleep,56.0,,,4.0,8.0,
2022=12-08 03:53,93829-0,REM Sleep,55.0,,,3.0,6.0,
2022=12-08 03:53,93830-8,Light Sleep,52.0,,,4.0,6.0,
2022=12-08 03:54,93829-0,REM Sleep,52.0,,,3.0,5.0,
2022=12-08 04:33,,No Physical Activity,62.0,,,,,
2022=12-08 04:34,,Floors Climbed,66.0,,,,,1.0
2022=12-08 04:47,93830-8,Light Sleep,63.0,,,1.0,1.0,
2022=12-08 04:48,93830-8,Light Sleep,64.0,,,0.0,0.0,
2022=12-08 05:32,,No Physical Activity,62.0,,,,,
2022=12-08 05:32,LA11836-6,Running,120.0,10.0,9154.0,,,
2022=12-08 05:33,,No Physical Activity,61.0,,,,,
2022=12-08 06:31,,Floors Climbed,55.0,,,,,1.0
2022=12-08 06:31,,No Physical Activity,66.0,,,,,
2022=12-08 06:38,93830-8,Light Sleep,65.0,,,1.0,1.0,
2022=12-08 07:29,,No Physical Activity,67.0,,,,,
2022=12-08 07:36,93830-8,Light Sleep,65.0,,,1.0,1.0,
2022=12-08 08:28,,No Physical Activity,68.0,,,,,
2022=12-08 09:31,,Floors Climbed,67.0,,,,,1.0
2022=12-08 10:20,,No Physical Activity,69.0,,,,,
2022=12-08 10:26,,No Physical Activity,69.0,,,,,
2022=12-08 12:23,,No Physical Activity,71.0,,,,,
2022=12-08 13:20,,No Physical Activity,56.0,,,,,
2022=12-08 16:18,,No Physical Activity,71.0,,,,,
2022=12-08 17:10,,No Physical Activity,69.0,,,,,
2022=12-08 19:10,,No Physical Activity,58.0,,,,,
2022=12-08 20:06,,No Physical Activity,71.0,,,,,
2022=12-08 20:12,,No Physical Activity,71.0,,,,,
2022=12-08 20:19,LA11836-6,Running,128.0,100.0,66154.0,,,
2022=12-08 22:03,,No Physical Activity,72.0,,,,,
2022=12-08 22:03,LA11836-6,Running,150.0,10.0,10083.0,,,
2022=12-08 22:04,,No Physical Activity,76.0,,,,,
2022=12-08 22:05,,No Physical Activity,65.0,,,,,
2022=12-08 22:05,LA11836-6,Running,150.0,10.0,14302.0,,,
2022=12-08 22:06,,No Physical Activity,75.0,,,,,
2022=12-08 22:07,,No Physical Activity,74.0,,,,,
2022=12-08 22:07,LA11836-6,Running,148.0,20.0,18097.0,,,
2022=12-08 22:09,,No Physical Activity,72.0,,,,,
2022=12-08 22:10,LA11836-6,Running,144.0,30.0,25130.0,,,
2022=12-08 22:14,LA11836-6,Running,136.0,60.0,38663.0,,,
2022=12-09 15:28,LA11834-1,Walking,94.0,150.0,108627.0,,,
2022=12-10 00:51,LA11836-6,Running,110.0,114.0,43493.0,,,
2022=12-10 00:52,LA11836-6,Running,111.0,108.0,43102.0,,,
2022=12-10 00:53,LA11836-6,Running,110.0,116.0,46474.0,,,
2022=12-10 00:54,LA11836-6,Running,110.0,133.0,49277.0,,,
2022=12-10 00:55,LA11836-6,Running,109.0,140.0,47012.0,,,
2022=12-10 00:56,LA11836-6,Running,109.0,143.0,46668.0,,,
2022=12-10 01:48,93830-8,Light Sleep,58.0,,,10.0,16.0,
2022=12-10 01:50,93830-8,Light Sleep,56.0,,,7.0,10.0,
2022=12-10 01:53,93830-8,Light Sleep,55.0,,,3.0,4.0,
2022=12-10 01:55,93829-0,REM Sleep,56.0,,,0.0,0.0,
2022=12-10 02:47,93830-8,Light Sleep,60.0,,,9.0,18.0,
2022=12-10 02:49,LA11836-6,Running,120.0,120.0,80410.0,,,
2022=12-10 02:52,93830-8,Light Sleep,62.0,,,0.0,0.0,
2022=12-10 03:47,93830-8,Light Sleep,55.0,,,8.0,13.0,
2022=12-10 03:48,93830-8,Light Sleep,58.0,,,5.0,11.0,
2022=12-10 03:49,93829-0,REM Sleep,57.0,,,4.0,8.0,
2022=12-10 03:50,93829-0,REM Sleep,56.0,,,3.0,6.0,
2022=12-10 03:50,93830-8,Light Sleep,51.0,,,6.0,8.0,
2022=12-10 03:51,93829-0,REM Sleep,55.0,,,3.0,6.0,
