Datetime,Code,Activity_Type,Heart rate___beats/minute,Calories burned_kcal,Exercise duration_s,Sleep duration_minutes,Sleep type duration_minutes,Floors climbed___floors
2022=12-08 13:22,,No Physical Activity,70.0,,,,,
2022=12-08 20:06,LA11836-6,Running,156.0,10.0,26848.0,,,
2022=12-08 21:12,LA11836-6,Running,160.0,20.0,18034.0,,,
2022=12-08 22:01,LA11836-6,Running,172.0,30.0,50400.0,,,
2022=12-08 22:03,LA11836-6,Running,168.0,40.0,40299.0,,,
2022=12-09 15:21,LA11836-6,Running,154.0,10.0,10393.0,,,
2022=12-10 00:35,,Floors Climbed,54.0,,,,,1.0
2022=12-10 00:38,,Floors Climbed,52.0,,,,,1.0
2022=12-10 00:40,,Floors Climbed,51.0,,,,,1.0
2022=12-10 00:43,,No Physical Activity,60.0,,,,,
2022=12-10 00:43,93830-8,Light Sleep,50.0,,,11.0,9.0,
2022=12-10 00:45,93830-8,Light Sleep,50.0,,,8.0,5.0,
2022=12-10 00:46,,Floors Climbed,56.0,,,,,1.0
2022=12-10 00:47,93830-8,Light Sleep,50.0,,,4.0,3.0,
2022=12-10 00:48,,Floors Climbed,53.0,,,,,1.0
2022=12-10 00:48,93830-8,Light Sleep,50.0,,,2.0,0.0,
2022=12-10 01:29,,Floors Climbed,61.0,,,,,1.0
2022=12-10 01:32,,Floors Climbed,58.0,,,,,1.0
2022=12-10 02:27,,Floors Climbed,64.0,,,,,1.0
2022=12-10 02:40,LA11836-6,Running,132.0,10.0,6281.0,,,
2022=12-10 03:24,,Floors Climbed,67.0,,,,,1.0
2022=12-10 04:22,,Floors Climbed,70.0,,,,,1.0
2022=12-10 06:20,93830-8,Light Sleep,72.0,,,21.0,38.0,
2022=12-10 06:33,LA11836-6,Running,144.0,10.0,8433.0,,,
2022=12-10 08:17,93830-8,Light Sleep,73.0,,,19.0,36.0,
2022=12-10 10:15,93830-8,Light Sleep,74.0,,,16.0,31.0,
2022=12-10 11:13,93830-8,Light Sleep,75.0,,,13.0,26.0,
2022=12-10 13:11,93830-8,Light Sleep,75.0,,,11.0,22.0,
2022=12-10 14:09,93830-8,Light Sleep,75.0,,,9.0,17.0,
2022=12-10 14:10,93830-8,Light Sleep,75.0,,,9.0,19.0,
2022=12-10 15:08,93830-8,Light Sleep,76.0,,,8.0,15.0,
2022=12-10 15:09,93830-8,Light Sleep,76.0,,,8.0,16.0,
2022=12-10 16:06,93830-8,Light Sleep,78.0,,,7.0,13.0,
2022=12-10 16:07,93830-8,Light Sleep,77.0,,,8.0,14.0,
2022=12-10 16:08,93830-8,Light Sleep,77.0,,,8.0,14.0,
2022=12-10 17:05,93830-8,Light Sleep,79.0,,,7.0,12.0,
2022=12-10 17:06,93830-8,Light Sleep,78.0,,,7.0,12.0,
2022=12-10 18:05,93830-8,Light Sleep,80.0,,,6.0,12.0,
2022=12-10 19:04,93830-8,Light Sleep,79.0,,,5.0,10.0,
2022=12-10 19:05,93830-8,Light Sleep,80.0,,,6.0,11.0,
2022=12-10 20:04,93829-0,REM Sleep,78.0,,,5.0,9.0,
2022=12-10 20:04,93830-8,Light Sleep,78.0,,,5.0,10.0,
2022=12-11 10:27,,Floors Climbed,68.0,,,,,1.0
2022=12-11 11:22,LA11836-6,Running,138.0,10.0,13539.0,,,
2022=12-11 16:10,LA11836-6,Running,146.0,10.0,23265.0,,,
2022=12-11 21:04,LA11836-6,Running,158.0,40.0,68060.0,,,
2022=12-11 21:16,LA11836-6,Running,154.0,10.0,11283.0,,,
2022=12-11 22:06,LA11836-6,Running,162.0,40.0,45217.0,,,
2022=12-12 13:29,,Floors Climbed,77.0,,,,,1.0
2022=12-13 03:31,93830-8,Light Sleep,71.0,,,8.0,19.0,
2022=12-13 03:36,93829-0,REM Sleep,68.0,,,3.0,9.0,
2022=12-13 03:41,93829-0,REM Sleep,67.0,,,1.0,3.0,
2022=12-13 03:44,93829-0,REM Sleep,69.0,,,0.0,1.0,
2022=12-13 04:27,93830-8,Light Sleep,75.0,,,15.0,30.0,
2022=12-13 05:24,93830-8,Light Sleep,78.0,,,20.0,37.0,
2022=12-13 05:42,93830-8,Light Sleep,74.0,,,0.0,0.0,
2022=12-13 07:21,93830-8,Light Sleep,80.0,,,23.0,38.0,
2022=12-13 10:17,93830-8,Light Sleep,82.0,,,21.0,36.0,
2022=12-13 12:14,93830-8,Light Sleep,83.0,,,18.0,33.0,
2022=12-13 14:11,93830-8,Light Sleep,84.0,,,16.0,29.0,
2022=12-13 15:10,93830-8,Light Sleep,84.0,,,13.0,25.0,
2022=12-13 16:08,93830-8,Light Sleep,84.0,,,12.0,22.0,
2022=12-13 17:06,93830-8,Light Sleep,85.0,,,8.0,14.0,
2022=12-13 17:07,93830-8,Light Sleep,84.0,,,10.0,18.0,
