Datetime,Code,Activity_Type,Heart rate___beats/minute,Calories burned_kcal,Exercise duration_s,Sleep duration_minutes,Sleep type duration_minutes,Floors climbed___floors
2022=12-08 07:37,93830-8,Light Sleep,65.0,,,1.0,1.0,
2022=12-09 01:48,93830-8,Light Sleep,58.0,,,9.0,15.0,
2022=12-09 01:49,93830-8,Light Sleep,57.0,,,8.0,13.0,
2022=12-09 01:51,93830-8,Light Sleep,56.0,,,6.0,8.0,
2022=12-09 01:53,93830-8,Light Sleep,55.0,,,3.0,3.0,
2022=12-09 01:54,93829-0,REM Sleep,57.0,,,1.0,1.0,
2022=12-09 02:48,93830-8,Light Sleep,59.0,,,8.0,16.0,
2022=12-09 02:52,93829-0,REM Sleep,62.0,,,0.0,0.0,
2022=12-09 03:46,93830-8,Light Sleep,52.0,,,8.0,11.0,
2022=12-09 03:48,93830-8,Light Sleep,58.0,,,5.0,10.0,
2022=12-09 03:49,93830-8,Light Sleep,51.0,,,6.0,9.0,
2022=12-09 03:50,93830-8,Light Sleep,51.0,,,5.0,8.0,
2022=12-09 03:51,93829-0,REM Sleep,55.0,,,3.0,6.0,
2022=12-09 03:51,93830-8,Light Sleep,50.0,,,5.0,7.0,
2022=12-09 03:52,93829-0,REM Sleep,55.0,,,3.0,5.0,
2022=12-09 03:52,93830-8,Light Sleep,50.0,,,4.0,7.0,
2022=12-09 03:53,93829-0,REM Sleep,54.0,,,2.0,5.0,
2022=12-09 03:53,93830-8,Light Sleep,50.0,,,4.0,6.0,
2022=12-09 03:54,93829-0,REM Sleep,52.0,,,3.0,4.0,
2022=12-09 03:55,93829-0,REM Sleep,51.0,,,2.0,4.0,
2022=12-09 04:41,,Floors Climbed,53.0,,,,,1.0
2022=12-09 04:48,93829-0,REM Sleep,56.0,,,4.0,7.0,
2022=12-09 04:48,93830-8,Light Sleep,57.0,,,4.0,8.0,
2022=12-09 04:49,93829-0,REM Sleep,56.0,,,3.0,7.0,
2022=12-09 04:50,93829-0,REM Sleep,56.0,,,3.0,6.0,
2022=12-09 06:35,,Floors Climbed,55.0,,,,,1.0
2022=12-09 09:28,,No Physical Activity,56.0,,,,,
2022=12-09 14:20,,No Physical Activity,57.0,,,,,
2022=12-09 17:26,LA11834-1,Walking,92.0,150.0,113808.0,,,
2022=12-09 19:12,,No Physical Activity,60.0,,,,,
2022=12-09 21:06,,No Physical Activity,66.0,,,,,
2022=12-09 21:21,LA11836-6,Running,124.0,90.0,62459.0,,,
2022=12-09 22:04,LA11836-6,Running,148.0,10.0,12891.0,,,
2022=12-09 22:05,LA11836-6,Running,150.0,10.0,13264.0,,,
2022=12-09 22:08,LA11836-6,Running,148.0,10.0,12428.0,,,
2022=12-09 22:11,LA11836-6,Running,144.0,20.0,13972.0,,,
2022=12-09 22:14,LA11836-6,Running,140.0,20.0,19784.0,,,
2022=12-09 22:18,LA11836-6,Running,132.0,50.0,33442.0,,,
2022=12-10 00:49,LA11836-6,Running,118.0,160.0,95483.0,,,
2022=12-10 00:50,LA11836-6,Running,118.0,160.0,84857.0,,,
2022=12-10 00:51,LA11836-6,Running,111.0,120.0,46905.0,,,
2022=12-10 00:52,LA11836-6,Running,112.0,106.0,42833.0,,,
2022=12-10 00:53,LA11836-6,Running,112.0,90.0,36898.0,,,
2022=12-10 01:36,93830-8,Light Sleep,54.0,,,8.0,7.0,
2022=12-10 01:37,93830-8,Light Sleep,52.0,,,7.0,5.0,
2022=12-10 01:38,93830-8,Light Sleep,50.0,,,6.0,4.0,
2022=12-10 01:40,,Floors Climbed,54.0,,,,,1.0
2022=12-10 01:41,,Floors Climbed,55.0,,,,,1.0
2022=12-10 01:42,,Floors Climbed,55.0,,,,,1.0
2022=12-10 01:43,,Floors Climbed,55.0,,,,,1.0
2022=12-10 01:44,,Floors Climbed,55.0,,,,,1.0
2022=12-10 01:45,,Floors Climbed,56.0,,,,,1.0
2022=12-10 01:45,,No Physical Activity,56.0,,,,,
2022=12-10 01:48,LA11836-6,Running,120.0,160.0,97669.0,,,
2022=12-10 01:52,93830-8,Light Sleep,56.0,,,4.0,6.0,
2022=12-10 02:33,93830-8,Light Sleep,61.0,,,12.0,13.0,
2022=12-10 02:34,93830-8,Light Sleep,58.0,,,11.0,11.0,
