Datetime,Code,Activity_Type,Heart rate___beats/minute,Calories burned_kcal,Exercise duration_s,Sleep duration_minutes,Sleep type duration_minutes,Floors climbed___floors
2022=12-08 14:16,,No Physical Activity,72.0,,,,,
2022=12-08 21:05,LA11836-6,Running,156.0,20.0,42357.0,,,
2022=12-08 21:18,,No Physical Activity,78.0,,,,,
2022=12-08 22:02,LA11836-6,Running,170.0,30.0,43584.0,,,
2022=12-08 22:08,LA11836-6,Running,162.0,20.0,18504.0,,,
2022=12-09 15:28,,Floors Climbed,75.0,,,,,1.0
2022=12-10 04:32,93829-0,REM Sleep,66.0,,,4.0,9.0,
2022=12-10 04:37,93829-0,REM Sleep,65.0,,,2.0,5.0,
2022=12-10 04:41,93829-0,REM Sleep,65.0,,,1.0,3.0,
2022=12-10 05:24,93830-8,Light Sleep,73.0,,,10.0,22.0,
2022=12-10 05:28,93830-8,Light Sleep,70.0,,,7.0,15.0,
2022=12-10 05:42,93829-0,REM Sleep,68.0,,,0.0,1.0,
2022=12-10 06:21,93830-8,Light Sleep,76.0,,,13.0,27.0,
2022=12-10 07:38,93830-8,Light Sleep,72.0,,,0.0,0.0,
2022=12-10 08:18,93830-8,Light Sleep,79.0,,,14.0,29.0,
2022=12-10 09:16,93830-8,Light Sleep,81.0,,,14.0,28.0,
2022=12-10 11:14,93830-8,Light Sleep,82.0,,,13.0,26.0,
2022=12-10 11:24,,Floors Climbed,69.0,,,,,1.0
2022=12-10 12:12,93830-8,Light Sleep,83.0,,,12.0,24.0,
2022=12-10 13:11,93830-8,Light Sleep,83.0,,,11.0,23.0,
2022=12-10 14:09,93830-8,Light Sleep,84.0,,,11.0,22.0,
2022=12-10 14:10,93830-8,Light Sleep,83.0,,,11.0,22.0,
2022=12-10 15:08,93830-8,Light Sleep,84.0,,,11.0,20.0,
2022=12-10 15:09,93830-8,Light Sleep,84.0,,,11.0,21.0,
2022=12-10 16:06,93830-8,Light Sleep,84.0,,,9.0,18.0,
2022=12-10 16:07,93830-8,Light Sleep,84.0,,,10.0,18.0,
2022=12-10 17:05,93830-8,Light Sleep,85.0,,,8.0,16.0,
2022=12-10 17:06,93830-8,Light Sleep,85.0,,,8.0,16.0,
2022=12-10 18:05,93829-0,REM Sleep,85.0,,,6.0,14.0,
2022=12-10 18:05,93830-8,Light Sleep,85.0,,,6.0,14.0,
2022=12-11 10:23,,No Physical Activity,68.0,,,,,
2022=12-11 12:21,,No Physical Activity,69.0,,,,,
2022=12-11 17:16,LA11836-6,Running,148.0,10.0,19157.0,,,
2022=12-11 20:16,LA11836-6,Running,158.0,10.0,7762.0,,,
2022=12-11 21:04,LA11836-6,Running,162.0,20.0,27779.0,,,
2022=12-11 22:02,LA11836-6,Running,172.0,20.0,27337.0,,,
2022=12-11 22:08,LA11836-6,Running,162.0,20.0,16974.0,,,
2022=12-12 13:26,,No Physical Activity,76.0,,,,,
2022=12-13 00:37,93830-8,Light Sleep,52.0,,,9.0,12.0,
2022=12-13 00:41,93830-8,Light Sleep,51.0,,,6.0,8.0,
2022=12-13 00:43,93830-8,Light Sleep,51.0,,,3.0,5.0,
2022=12-13 00:46,93830-8,Light Sleep,51.0,,,2.0,2.0,
2022=12-13 00:47,93830-8,Light Sleep,54.0,,,0.0,0.0,
2022=12-13 01:31,,Floors Climbed,58.0,,,,,1.0
2022=12-13 01:34,,Floors Climbed,55.0,,,,,1.0
2022=12-13 01:45,93830-8,Light Sleep,60.0,,,0.0,0.0,
2022=12-13 02:28,,Floors Climbed,62.0,,,,,1.0
2022=12-13 02:42,,Floors Climbed,64.0,,,,,1.0
2022=12-13 03:24,,Floors Climbed,66.0,,,,,1.0
2022=12-13 05:21,,Floors Climbed,69.0,,,,,1.0
2022=12-13 06:36,,Floors Climbed,70.0,,,,,1.0
2022=12-13 07:18,,Floors Climbed,71.0,,,,,1.0
2022=12-13 09:16,93830-8,Light Sleep,73.0,,,18.0,27.0,
2022=12-13 10:14,93830-8,Light Sleep,74.0,,,14.0,24.0,
2022=12-13 12:12,93830-8,Light Sleep,75.0,,,12.0,20.0,
2022=12-13 13:11,93830-8,Light Sleep,75.0,,,10.0,18.0,
2022=12-13 14:10,93830-8,Light Sleep,76.0,,,8.0,15.0,
2022=12-13 14:11,93830-8,Light Sleep,75.0,,,9.0,16.0,
2022=12-13 15:09,93830-8,Light Sleep,76.0,,,8.0,14.0,
2022=12-13 16:06,93830-8,Light Sleep,78.0,,,8.0,13.0,
2022=12-13 16:07,93830-8,Light Sleep,77.0,,,8.0,14.0,
2022=12-13 16:08,93830-8,Light Sleep,77.0,,,8.0,14.0,
2022=12-13 17:05,93830-8,Light Sleep,79.0,,,7.0,12.0,
2022=12-13 17:06,93830-8,Light Sleep,78.0,,,7.0,13.0,
2022=12-13 18:05,93830-8,Light Sleep,80.0,,,6.0,12.0,
2022=12-13 19:04,93830-8,Light Sleep,80.0,,,5.0,11.0,
2022=12-13 19:05,93830-8,Light Sleep,80.0,,,6.0,12.0,
2022=12-13 20:04,93829-0,REM Sleep,78.0,,,5.0,9.0,
2022=12-13 20:04,93830-8,Light Sleep,78.0,,,5.0,10.0,
2022=12-14 01:49,93830-8,Light Sleep,57.0,,,8.0,12.0,
2022=12-14 01:51,93830-8,Light Sleep,56.0,,,5.0,7.0,
2022=12-14 01:53,93830-8,Light Sleep,55.0,,,2.0,3.0,
2022=12-14 01:54,93829-0,REM Sleep,58.0,,,0.0,0.0,
2022=12-14 02:47,93830-8,Light Sleep,59.0,,,8.0,16.0,
2022=12-14 02:48,93830-8,Light Sleep,59.0,,,9.0,16.0,
2022=12-14 02:53,93830-8,Light Sleep,50.0,,,4.0,6.0,
2022=12-14 02:54,93829-0,REM Sleep,50.0,,,3.0,5.0,
2022=12-14 03:47,93830-8,Light Sleep,56.0,,,7.0,13.0,
2022=12-14 03:48,93830-8,Light Sleep,58.0,,,4.0,10.0,
2022=12-14 03:49,93829-0,REM Sleep,57.0,,,3.0,8.0,
2022=12-14 03:50,93829-0,REM Sleep,56.0,,,3.0,6.0,
2022=12-14 03:50,93830-8,Light Sleep,50.0,,,6.0,8.0,
2022=12-14 03:51,93829-0,REM Sleep,55.0,,,3.0,5.0,
2022=12-14 03:51,93830-8,Light Sleep,63.0,,,0.0,0.0,
2022=12-14 03:52,93829-0,REM Sleep,55.0,,,2.0,5.0,
2022=12-14 03:52,93830-8,Light Sleep,50.0,,,5.0,7.0,
2022=12-14 03:53,93829-0,REM Sleep,54.0,,,2.0,4.0,
2022=12-14 03:53,93830-8,Light Sleep,50.0,,,4.0,6.0,
2022=12-14 03:54,93829-0,REM Sleep,54.0,,,2.0,4.0,
2022=12-14 03:55,93829-0,REM Sleep,51.0,,,2.0,4.0,
2022=12-14 04:41,,Floors Climbed,53.0,,,,,1.0
2022=12-14 04:50,93829-0,REM Sleep,56.0,,,3.0,7.0,
